NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
2826,부산광역시 부산진구 개금동,627-1,627,1,시영(1~5동),39.67,202309,6,"8,800",3,2,-,-,1975,진사로61번길 29,-,중개거래,부산 부산진구,23.10.06
2827,부산광역시 부산진구 개금동,627-1,627,1,시영(1~5동),39.67,202305,30,"6,950",3,3,-,-,1975,진사로61번길 29,-,직거래,-,23.05.30
2828,부산광역시 부산진구 개금동,627-1,627,1,시영(1~5동),39.67,202306,23,"8,700",5,1,-,-,1975,진사로61번길 29,-,중개거래,부산 부산진구,23.07.04
2829,부산광역시 부산진구 개금동,628-1,628,1,시영(6~11동),39.67,202305,18,"8,200",10,3,-,-,1975,진사로61번길 29,-,중개거래,부산 부산진구,23.06.22
2830,부산광역시 부산진구 개금동,628-1,628,1,시영(6~11동),39.67,202310,21,"8,000",7,5,-,-,1975,진사로61번길 29,-,중개거래,부산 부산진구,23.10.25
2831,부산광역시 부산진구 개금동,628-1,628,1,시영(6~11동),39.67,202304,17,"8,000",8,3,-,-,1975,진사로61번길 29,-,중개거래,부산 부산진구,23.04.21
2832,부산광역시 부산진구 개금동,629-1,629,1,시영(12~17동),39.67,202305,23,"9,800",12,2,-,-,1975,진사로61번길 29,-,직거래,-,23.05.23
2833,부산광역시 부산진구 개금동,629-1,629,1,시영(12~17동),39.67,202305,2,"8,000",12,3,-,-,1975,진사로61번길 29,-,중개거래,부산 부산진구,23.06.02
2834,부산광역시 부산진구 개금동,629-1,629,1,시영(12~17동),39.67,202308,26,"8,900",14,2,-,-,1975,진사로61번길 29,-,중개거래,부산 부산진구,23.10.05
2835,부산광역시 부산진구 개금동,629-1,629,1,시영(12~17동),39.67,202305,22,"15,000",14,2,-,-,1975,진사로61번길 29,-,직거래,-,23.06.26
2836,부산광역시 부산진구 개금동,629-1,629,1,시영(12~17동),39.67,202308,19,"9,300",15,3,-,-,1975,진사로61번길 29,-,중개거래,부산 부산진구,23.08.25
2837,부산광역시 부산진구 개금동,629-1,629,1,시영(12~17동),39.67,202305,25,"9,150",-,3,-,-,1975,진사로61번길 29,20230531,중개거래,부산 부산진구,-
2838,부산광역시 부산진구 개금동,629-1,629,1,시영(12~17동),39.67,202305,25,"9,150",16,3,-,-,1975,진사로61번길 29,-,중개거래,부산 부산진구,23.05.31
2839,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202311,4,"44,000",105,12,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,24.01.16
2840,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202309,22,"43,000",105,18,-,-,2010,개금온정로 10,-,중개거래,부산 남구,23.09.25
2841,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202401,29,"41,000",105,18,개인,개인,2010,개금온정로 10,-,중개거래,부산 부산진구,24.02.29
2842,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202308,17,"44,600",105,21,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.10.30
2843,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202402,3,"44,500",-,6,개인,개인,2010,개금온정로 10,-,중개거래,부산 부산진구,-
2844,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202308,15,"41,700",105,6,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.10.30
2845,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202402,21,"44,000",-,7,개인,개인,2010,개금온정로 10,-,중개거래,부산 부산진구,-
2846,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202308,24,"42,500",-,8,-,-,2010,개금온정로 10,20231208,중개거래,부산 부산진구,-
2847,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202312,8,"39,000",105,8,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.12.18
2848,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202306,24,"42,600",105,9,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.10.13
2849,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202311,19,"40,200",104,11,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,24.02.28
2850,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202401,10,"44,000",104,12,개인,개인,2010,개금온정로 10,-,중개거래,부산 부산진구,24.01.29
2851,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,130.3484,202401,30,"61,000",-,25,개인,개인,2010,개금온정로 10,-,중개거래,부산 부산진구,-
2852,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,130.3484,202310,30,"63,000",104,29,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,24.01.17
2853,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202312,6,"40,500",-,5,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,-
2854,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202312,6,"40,500",-,5,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,-
2855,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202311,11,"41,000",104,7,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.12.27
2856,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202312,15,"40,000",103,12,-,-,2010,개금온정로 10,-,중개거래,부산 동래구,24.01.10
2857,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,130.3484,202403,13,"61,000",-,14,개인,기타,2010,개금온정로 10,-,중개거래,부산 부산진구,-
2858,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202307,8,"41,000",103,14,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.08.25
2859,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202403,6,"40,700",-,2,개인,개인,2010,개금온정로 10,-,중개거래,부산 부산진구,-
2860,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,130.3484,202305,18,"65,000",103,22,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.09.27
2861,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,130.3484,202312,16,"63,000",103,25,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,24.01.31
2862,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202308,1,"45,000",103,28,-,-,2010,개금온정로 10,-,중개거래,부산 강서구 부산 부산진구,23.10.13
2863,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202311,23,"42,000",103,5,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.12.22
2864,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202311,14,"41,000",103,7,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,24.02.29
2865,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202307,24,"41,000",102,13,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.08.28
2866,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202305,10,"43,000",102,19,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.08.10
2867,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202305,16,"39,000",102,2,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.07.21
2868,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202310,17,"47,000",102,25,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,24.01.10
2869,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202309,27,"46,000",102,27,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.11.13
2870,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202309,24,"42,500",102,5,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.12.01
2871,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202308,9,"44,500",102,9,-,-,2010,개금온정로 10,-,직거래,-,23.09.11
2872,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202309,9,"42,500",101,10,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.12.15
2873,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202308,16,"43,700",101,11,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.10.13
2874,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202306,21,"42,800",101,14,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.10.13
2875,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202402,28,"47,100",-,15,개인,개인,2010,개금온정로 10,-,중개거래,부산 부산진구,-
2876,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202312,7,"42,000",101,18,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,24.01.12
2877,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202310,16,"42,000",101,5,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.12.21
2878,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202310,21,"42,000",-,5,-,-,2010,개금온정로 10,20231025,중개거래,부산 부산진구,-
2879,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9542,202402,28,"44,800",-,7,개인,개인,2010,개금온정로 10,-,중개거래,부산 부산진구,-
2880,부산광역시 부산진구 개금동,796,796,0,개금롯데캐슬,84.9056,202306,10,"44,500",101,7,-,-,2010,개금온정로 10,-,중개거래,부산 부산진구,23.07.14
2881,부산광역시 부산진구 개금동,875,875,0,개금역금강펜테리움더스퀘어아파트,74.9213,202311,7,"52,500",101동,13,-,-,2018,가야대로 450,-,중개거래,부산 부산진구 부산 수영구,23.12.28
2882,부산광역시 부산진구 개금동,875,875,0,개금역금강펜테리움더스퀘어아파트,84.327,202402,22,"56,000",-,16,개인,개인,2018,가야대로 450,-,중개거래,부산 부산진구,-
2883,부산광역시 부산진구 개금동,875,875,0,개금역금강펜테리움더스퀘어아파트,84.8297,202311,18,"57,700",101동,17,-,-,2018,가야대로 450,-,중개거래,부산 부산진구,24.02.19
2884,부산광역시 부산진구 개금동,875,875,0,개금역금강펜테리움더스퀘어아파트,84.8297,202312,22,"58,500",101동,19,-,-,2018,가야대로 450,-,중개거래,부산 부산진구,24.02.16
2885,부산광역시 부산진구 개금동,875,875,0,개금역금강펜테리움더스퀘어아파트,84.327,202403,27,"57,500",-,19,개인,개인,2018,가야대로 450,-,중개거래,부산 부산진구,-
2886,부산광역시 부산진구 개금동,875,875,0,개금역금강펜테리움더스퀘어아파트,84.9925,202308,18,"59,800",101동,19,-,-,2018,가야대로 450,-,중개거래,부산 부산진구,23.10.10
2887,부산광역시 부산진구 개금동,875,875,0,개금역금강펜테리움더스퀘어아파트,84.9925,202306,16,"58,600",101동,20,-,-,2018,가야대로 450,-,중개거래,부산 부산진구,23.08.16
2888,부산광역시 부산진구 개금동,875,875,0,개금역금강펜테리움더스퀘어아파트,74.9213,202308,12,"53,800",101동,33,-,-,2018,가야대로 450,-,중개거래,부산 부산진구 부산 사상구,23.10.12
